id,experiment_id,is_map,image_url,commons_url,map_ne_lng,map_sw_lng,map_ne_lat,map_sw_lat,map_annotations_count,label,avg_rank,new feature,median_rank,rank_var,avg_normalized_rank,normalized_rank_var,avg_validation_question_correct,avg_rank_validated,rank_validated_var,avg_normalized_rank_validated,normalized_rank_validated_var,generation_method,generation_score,article_title_2_text_esa,caption_2_text_esa,locations_2_article_text_esa,max_locations_2_article_text_esa,avg_locations_2_article_text_esa,median_locations_2_article_text_esa,max_article_title_2_article_text_esa,avg_article_title_2_article_text_esa,median_article_title_2_article_text_esa
19,19-9,0,https://upload.wikimedia.org/wikipedia/commons/1/1d/Waste_Disposal_Inc_site.jpg,https://commons.wikimedia.org/wiki/File:Waste_Disposal_Inc_site.jpg,,,,,,0,0.5,0,0,0.75,0.166666667,0.083333333,1,0.5,0.75,0.5,0.75,all,0.392135085,0.833180897,0.833180897,,,,,0.833180897,0.833180897,0.833180897
26,26-24,0,https://upload.wikimedia.org/wikipedia/commons/2/2b/Oil_shale_extraction_overview.png,https://commons.wikimedia.org/wiki/File:Oil_shale_extraction_overview.png,,,,,,0,0.5,0,0.5,0.25,0.166666667,0.027777778,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.758149966,0.9766291,0.977801194,,,,,0.982588695,0.978775007,0.977107225
2,2/6/16,0,https://upload.wikimedia.org/wikipedia/commons/0/05/LDS_Global_Distribution.svg,https://commons.wikimedia.org/wiki/File:LDS_Global_Distribution.svg,,,,,,0,0.333333333,0,0,0.555555556,0.111111111,0.061728395,1,0.333333333,0.555555556,0.333333333,0.555555556,all,0.173131133,0.954343861,0.954735337,,,,,0.954343861,0.954343861,0.954343861
1,1/2/16,0,https://upload.wikimedia.org/wikipedia/commons/b/b4/Cg-map.png,https://commons.wikimedia.org/wiki/File:Cg-map.png,,,,,,0,0.333333333,0,0,0.555555556,0.111111111,0.061728395,0.833333333,0,0,0,0,all,0.803673541,0.915328758,0.444086017,,,,,0.915328758,0.564173241,0.562726411
23,23-7,0,https://upload.wikimedia.org/wikipedia/commons/f/f2/2011-Sendai-Tsunami-DART-21413-AB.png,https://commons.wikimedia.org/wiki/File:2011-Sendai-Tsunami-DART-21413-AB.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.016077076,0.914669274,0.858876485,,,,,0.915895748,0.915282511,0.915282511
38,38-12,0,https://upload.wikimedia.org/wikipedia/commons/8/82/EU_27_Gender_Pay_Gap.001.png,https://commons.wikimedia.org/wiki/File:EU_27_Gender_Pay_Gap.001.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.031797256,0.805325892,0.913878908,,,,,0.947975429,0.820622352,0.811660282
14,14-3,0,https://upload.wikimedia.org/wikipedia/commons/0/00/Transistor_Count_and_Moore%27s_Law_-_2011.svg,https://commons.wikimedia.org/wiki/File:Transistor_Count_and_Moore%27s_Law_-_2011.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.61613532,0.863524573,0.776975093,,,,,,,
36,36-9,0,https://upload.wikimedia.org/wikipedia/commons/9/9d/CEN_recycling_aluminium.svg,https://commons.wikimedia.org/wiki/File:CEN_recycling_aluminium.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.739431488,0.973994576,0.791246406,,,,,0.973994576,0.944836393,0.944836393
35,35-8,0,https://upload.wikimedia.org/wikipedia/commons/b/bc/XXX_P_icon.png,https://commons.wikimedia.org/wiki/File:XXX_P_icon.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.243985282,0.909180666,0.824232866,,,,,0.909180666,0.909180666,0.909180666
26,26-62,0,https://upload.wikimedia.org/wikipedia/commons/1/1e/International_Monetary_Fund_%28art.VIII%29.png,https://commons.wikimedia.org/wiki/File:International_Monetary_Fund_%28art.VIII%29.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.019041858,0.939061449,0.939061449,,,,,,,
36,36-12,0,https://upload.wikimedia.org/wikipedia/commons/9/9d/CEN_recycling_steel.svg,https://commons.wikimedia.org/wiki/File:CEN_recycling_steel.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.558276062,0.954836149,0.95092553,,,,,0.954836149,0.954836149,0.954836149
15,15-17,0,https://upload.wikimedia.org/wikipedia/commons/e/ed/Measles_US_1944-2007_inset.png,https://commons.wikimedia.org/wiki/File:Measles_US_1944-2007_inset.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.049581935,0.874221286,0.83274939,,,,,0.874221286,0.593399425,0.629239124
36,36-10,0,https://upload.wikimedia.org/wikipedia/commons/d/d8/Recycling-Code-41.svg,https://commons.wikimedia.org/wiki/File:Recycling-Code-41.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.739431488,0.973994576,0.952888728,,,,,0.973994576,0.973994576,0.973994576
36,36-13,0,https://upload.wikimedia.org/wikipedia/commons/5/5b/Recycling-Code-40.svg,https://commons.wikimedia.org/wiki/File:Recycling-Code-40.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.558276062,0.954836149,0.953028149,,,,,0.954836149,0.93525718,0.93525718
22,22-16,0,https://upload.wikimedia.org/wikipedia/commons/4/44/ElectoralCollege2012.svg,https://commons.wikimedia.org/wiki/File:ElectoralCollege2012.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.022816358,0.833946549,0.776253069,,,,,0.89540691,0.679709395,0.677624161
5,5/19/16,0,https://upload.wikimedia.org/wikipedia/commons/8/88/AustinTXMap.png,https://commons.wikimedia.org/wiki/File:AustinTXMap.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.018697007,0.851855054,0.883842083,,,,,0.851855054,0.851855054,0.851855054
5,5/15/16,0,https://upload.wikimedia.org/wikipedia/commons/6/68/Texas_map_of_K%C3%B6ppen_climate_classification.svg,https://commons.wikimedia.org/wiki/File:Texas_map_of_K%C3%B6ppen_climate_classification.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0,0,0,0,all,0.056797594,0.834646587,0.818929891,,,,,,,
17,17-10,0,https://upload.wikimedia.org/wikipedia/commons/f/f9/Distribution_of_U.S._Federal_Taxes_2000.JPG,https://commons.wikimedia.org/wiki/File:Distribution_of_U.S._Federal_Taxes_2000.JPG,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.375372906,0.978370474,0.987716521,,,,,0.978370474,0.958041191,0.958041191
5,5/16/16,0,https://upload.wikimedia.org/wikipedia/commons/c/cb/Texas_population_map2.png,https://commons.wikimedia.org/wiki/File:Texas_population_map2.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.056797594,0.834646587,0.849748555,,,,,0.861529916,0.632051382,0.630783843
26,26-56,0,https://upload.wikimedia.org/wikipedia/commons/e/e1/Iran-Budget.JPG,https://commons.wikimedia.org/wiki/File:Iran-Budget.JPG,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.024328774,0.844343757,0.994792646,,,,,0.949935912,0.897139834,0.897139834
26,26-52,0,https://upload.wikimedia.org/wikipedia/commons/1/14/Debt_service-Iran.png,https://commons.wikimedia.org/wiki/File:Debt_service-Iran.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.024328774,0.844343757,0.987768819,,,,,0.949935912,0.898689404,0.91451938
35,35-6,0,https://upload.wikimedia.org/wikipedia/commons/2/2e/New_England_USA.svg,https://commons.wikimedia.org/wiki/File:New_England_USA.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.499210123,0.859678804,0.381234605,,,,,0.859678804,0.478937265,0.429020985
29,29-21,0,https://upload.wikimedia.org/wikipedia/commons/f/f1/Ohio_Governor_Election_Results_by_County%2C_2014.svg,https://commons.wikimedia.org/wiki/File:Ohio_Governor_Election_Results_by_County%2C_2014.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.096689895,0.831501089,0.899655673,,,,,,,
17,17-18,0,https://upload.wikimedia.org/wikipedia/commons/4/4f/CBO_Median_Income_Tax_Rates.jpg,https://commons.wikimedia.org/wiki/File:CBO_Median_Income_Tax_Rates.jpg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.366538723,0.986368778,0.97681373,,,,,0.986368778,0.986368778,0.986368778
26,26-31,0,https://upload.wikimedia.org/wikipedia/commons/0/0a/NatGasProcessing.svg,https://commons.wikimedia.org/wiki/File:NatGasProcessing.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0,0,0,0,all,0.751475462,0.927731675,0.802304457,,,,,0.927731675,0.927731675,0.927731675
14,14-2,0,https://upload.wikimedia.org/wikipedia/commons/e/ec/Dual_Core_Generic.svg,https://commons.wikimedia.org/wiki/File:Dual_Core_Generic.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.760918981,0.97718462,0.976448781,,,,,0.97718462,0.755546048,0.755546048
21,21-17,0,https://upload.wikimedia.org/wikipedia/commons/f/f8/%E9%BA%BB-order.gif,https://commons.wikimedia.org/wiki/File:%E9%BA%BB-order.gif,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.140256173,0.924981133,0.886078889,,,,,,,
15,15-5,0,https://upload.wikimedia.org/wikipedia/commons/4/45/Budgetary_Impact_of_Health_Reform_Bills.JPG,https://commons.wikimedia.org/wiki/File:Budgetary_Impact_of_Health_Reform_Bills.JPG,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.616529132,0.984512341,0.91390847,,,,,0.984512341,0.984512341,0.984512341
21,21-11,0,https://upload.wikimedia.org/wikipedia/commons/5/5f/THC-skeletal.png,https://commons.wikimedia.org/wiki/File:THC-skeletal.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.796535387,0.924684857,0.477286363,,,,,0.924684857,0.924684857,0.924684857
22,22-15,0,https://upload.wikimedia.org/wikipedia/commons/7/77/Arab_Spring_and_Regional_Conflict_Map.svg,https://commons.wikimedia.org/wiki/File:Arab_Spring_and_Regional_Conflict_Map.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.022816358,0.833946549,0.53331361,,,,,0.833946549,0.618054668,0.618054668
26,26-34,0,https://upload.wikimedia.org/wikipedia/commons/2/23/World_-_Natural_Gas_Production_of_Countries.png,https://commons.wikimedia.org/wiki/File:World_-_Natural_Gas_Production_of_Countries.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0,0,0,0,all,0.751475462,0.927731675,0.975864112,,,,,0.978349426,0.960894625,0.976602775
36,36-19,0,https://upload.wikimedia.org/wikipedia/commons/5/5f/Aluminium_dross2.png,https://commons.wikimedia.org/wiki/File:Aluminium_dross2.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.440521176,0.966211079,0.671372211,,,,,0.966211079,0.801841861,0.801841861
38,38-7,0,https://upload.wikimedia.org/wikipedia/commons/6/6f/Kinsey_Scale.svg,https://commons.wikimedia.org/wiki/File:Kinsey_Scale.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.087944575,0.915459249,0.918785774,,,,,0.915459249,0.724471362,0.724471362
31,31-22,0,https://upload.wikimedia.org/wikipedia/commons/2/2f/Health_spending_vs_beds_oecd_2008.png,https://commons.wikimedia.org/wiki/File:Health_spending_vs_beds_oecd_2008.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0,0,0,0,all,0.066484709,0.902107748,0.984443979,,,,,0.902107748,0.902107748,0.902107748
31,31-6,0,https://upload.wikimedia.org/wikipedia/commons/2/25/Universal_health_care.svg,https://commons.wikimedia.org/wiki/File:Universal_health_care.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.783160098,0.975354975,0.975565671,,,,,0.975354975,0.917417986,0.917417986
22,22-4,0,https://upload.wikimedia.org/wikipedia/commons/9/92/111th_Congress_1st_session_Senate_roll_call_396.svg,https://commons.wikimedia.org/wiki/File:111th_Congress_1st_session_Senate_roll_call_396.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.80016578,0.985571093,0.677371899,,,,,0.985571093,0.982148568,0.982148568
4,4/11/16,0,https://upload.wikimedia.org/wikipedia/commons/8/84/Alaska_in_United_States_%28US50%29.svg,https://commons.wikimedia.org/wiki/File:Alaska_in_United_States_%28US50%29.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.60906745,0.916137977,0.934167271,,,,,,,
32,32-3,0,https://upload.wikimedia.org/wikipedia/commons/4/4e/Personal_computer%2C_exploded_6.svg,https://commons.wikimedia.org/wiki/File:Personal_computer%2C_exploded_6.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.178815179,0.802748569,0.776646913,,,,,,,
4,4/13/16,0,https://upload.wikimedia.org/wikipedia/commons/5/59/Alaska_area_compared_to_conterminous_US.svg,https://commons.wikimedia.org/wiki/File:Alaska_area_compared_to_conterminous_US.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.102921993,0.915109343,0.93354123,,,,,0.915109343,0.779752303,0.89851865
38,38-14,0,https://upload.wikimedia.org/wikipedia/commons/b/be/Hrc_logo_red.svg,https://commons.wikimedia.org/wiki/File:Hrc_logo_red.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.027870554,0.938148336,0.974690686,,,,,0.938148336,0.938148336,0.938148336
39,39-8,0,https://upload.wikimedia.org/wikipedia/commons/7/79/PPACA_Premium_Chart.jpg,https://commons.wikimedia.org/wiki/File:PPACA_Premium_Chart.jpg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.188926359,0.977408484,0.966993906,,,,,0.977408484,0.925252108,0.938533756
29,29-12,0,https://upload.wikimedia.org/wikipedia/commons/f/fd/Massachusetts_congressional_districts_large.pdf,https://commons.wikimedia.org/wiki/File:Massachusetts_congressional_districts_large.pdf,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.709128877,0.856094396,0.759831545,,,,,0.856094396,0.690790916,0.685878404
14,14-5,0,https://upload.wikimedia.org/wikipedia/commons/4/4e/Personal_computer%2C_exploded_6.svg,https://commons.wikimedia.org/wiki/File:Personal_computer%2C_exploded_6.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.202432432,0.95530912,0.954363912,,,,,,,
4,4/10/16,0,https://upload.wikimedia.org/wikipedia/commons/c/c4/Alaska_boroughs_and_census_areas_1997-2007.png,https://commons.wikimedia.org/wiki/File:Alaska_boroughs_and_census_areas_1997-2007.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.60906745,0.916137977,0.861039473,,,,,0.916137977,0.866608591,0.902148316
4,4/16/16,0,https://upload.wikimedia.org/wikipedia/commons/1/1b/Interstate_Alaska_map.png,https://commons.wikimedia.org/wiki/File:Interstate_Alaska_map.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.102921993,0.915109343,0.795006763,,,,,0.915109343,0.569956494,0.595996777
29,29-18,0,https://upload.wikimedia.org/wikipedia/commons/5/58/House_Budget_Committee_logo.jpg,https://commons.wikimedia.org/wiki/File:House_Budget_Committee_logo.jpg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.096689895,0.831501089,0.952202463,,,,,0.853143729,0.842322409,0.842322409
26,26-32,0,https://upload.wikimedia.org/wikipedia/commons/6/6c/Natural_Gas_Price_Comparison.png,https://commons.wikimedia.org/wiki/File:Natural_Gas_Price_Comparison.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.751475462,0.927731675,0.986545003,,,,,0.984882181,0.89135574,0.948124976
29,29-19,0,https://upload.wikimedia.org/wikipedia/commons/3/30/Kasich_2016.png,https://commons.wikimedia.org/wiki/File:Kasich_2016.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.096689895,0.831501089,0.989508495,,,,,0.991910276,0.9527258,0.978400716
29,29-11,0,https://upload.wikimedia.org/wikipedia/commons/4/47/Maryland_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Maryland_Congressional_Districts%2C_113th_Congress.tif,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.749740024,0.9144289,0.801771983,,,,,,,
39,39-7,0,https://upload.wikimedia.org/wikipedia/commons/5/50/2004_Illinois_Senate_results.svg,https://commons.wikimedia.org/wiki/File:2004_Illinois_Senate_results.svg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.188926359,0.977408484,0.975052556,,,,,0.977408484,0.86819831,0.915122533
22,22-14,0,https://upload.wikimedia.org/wikipedia/commons/2/27/Overweight_or_obese_population_OECD_2010.png,https://commons.wikimedia.org/wiki/File:Overweight_or_obese_population_OECD_2010.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.03159188,0.966330386,0.973937629,,,,,0.966330386,0.934166887,0.950701619
22,22-13,0,https://upload.wikimedia.org/wikipedia/commons/4/44/Obese_population_OECD_2010.png,https://commons.wikimedia.org/wiki/File:Obese_population_OECD_2010.png,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.03159188,0.966330386,0.974221731,,,,,0.966330386,0.934166887,0.950701619
23,23-8,0,https://upload.wikimedia.org/wikipedia/commons/6/6a/2011Sendai-NOAA-Energylhvpd9-05.jpg,https://commons.wikimedia.org/wiki/File:2011Sendai-NOAA-Energylhvpd9-05.jpg,,,,,,0,0.25,0,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.016077076,0.914669274,0.843192536,,,,,0.914669274,0.914669274,0.914669274
1,1/20/16,0,https://upload.wikimedia.org/wikipedia/commons/f/f7/Fever-conceptual.svg,https://commons.wikimedia.org/wiki/File:Fever-conceptual.svg,,,,,,0,0.166666667,0,0,0.138888889,0.055555556,0.015432099,0.833333333,0,0,0,0,all,0.01729199,0.948820368,0.600275631,,,,,0.948820368,0.646365068,0.646365068
1,1/19/16,0,https://upload.wikimedia.org/wikipedia/commons/5/50/Febbre.gif,https://commons.wikimedia.org/wiki/File:Febbre.gif,,,,,,0,0.166666667,0,0,0.138888889,0.055555556,0.015432099,0.833333333,0,0,0,0,all,0.01729199,0.948820368,0.976432013,,,,,0.948820368,0.948820368,0.948820368
10,10/9/16,0,https://upload.wikimedia.org/wikipedia/commons/5/54/SyrianNationalCoalitionOfficialLogo.svg,https://commons.wikimedia.org/wiki/File:SyrianNationalCoalitionOfficialLogo.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.060111307,0.990761158,0.994844971,,,,,0.994824391,0.936301791,0.976831118
36,36-21,0,https://upload.wikimedia.org/wikipedia/commons/b/bd/Motherboard_diagram.svg,https://commons.wikimedia.org/wiki/File:Motherboard_diagram.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.029673376,0.853470109,0.855003672,,,,,0.853470109,0.538676154,0.606195863
13,13-11,0,https://upload.wikimedia.org/wikipedia/commons/f/fc/U.S._Total_Deficits_vs._National_Debt_Increases_2001-2010.png,https://commons.wikimedia.org/wiki/File:U.S._Total_Deficits_vs._National_Debt_Increases_2001-2010.png,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.08747816,0.920772088,0.913920262,,,,,0.920772088,0.799012862,0.766234943
26,26-48,0,https://upload.wikimedia.org/wikipedia/commons/b/b1/Saudi_Arabia_Topography.png,https://commons.wikimedia.org/wiki/File:Saudi_Arabia_Topography.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.082137617,0.933959656,0.927484712,,,,,0.95364097,0.944616955,0.945433597
26,26-45,0,https://upload.wikimedia.org/wikipedia/commons/0/07/Arabia_Saudi_political.jpg,https://commons.wikimedia.org/wiki/File:Arabia_Saudi_political.jpg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.082137617,0.933959656,0.976733013,,,,,0.933959656,0.933959656,0.933959656
13,13-9,0,https://upload.wikimedia.org/wikipedia/commons/5/50/2004_Illinois_Senate_results.svg,https://commons.wikimedia.org/wiki/File:2004_Illinois_Senate_results.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.08747816,0.920772088,0.899609726,,,,,0.920772088,0.770661987,0.800846424
17,17-4,0,https://upload.wikimedia.org/wikipedia/commons/9/9b/German_Tax_Revenue_2007.png,https://commons.wikimedia.org/wiki/File:German_Tax_Revenue_2007.png,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.423721502,0.914640895,0.986346309,,,,,0.914640895,0.914640895,0.914640895
13,13-6,0,https://upload.wikimedia.org/wikipedia/commons/7/70/OAS_Seal_ENG_vertical.gif,https://commons.wikimedia.org/wiki/File:OAS_Seal_ENG_vertical.gif,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.787387039,0.955477886,0.4275446,,,,,0.955477886,0.955477886,0.955477886
38,38-13,0,https://upload.wikimedia.org/wikipedia/commons/3/3e/US_gender_pay_gap%2C_by_sex%2C_race-ethnicity-2009.png,https://commons.wikimedia.org/wiki/File:US_gender_pay_gap%2C_by_sex%2C_race-ethnicity-2009.png,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.031797256,0.805325892,0.974074145,,,,,,,
26,26-44,0,https://upload.wikimedia.org/wikipedia/commons/f/f9/Arabia_Saudi_physical.jpg,https://commons.wikimedia.org/wiki/File:Arabia_Saudi_physical.jpg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.082137617,0.933959656,0.951184603,,,,,0.950431766,0.942195711,0.942195711
13,13-12,0,https://upload.wikimedia.org/wikipedia/commons/2/25/US_Employment_Statistics.svg,https://commons.wikimedia.org/wiki/File:US_Employment_Statistics.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.08747816,0.920772088,0.977331109,,,,,0.920772088,0.861952283,0.870580579
26,26-49,0,https://upload.wikimedia.org/wikipedia/commons/0/04/Saudi_Arabia_map.png,https://commons.wikimedia.org/wiki/File:Saudi_Arabia_map.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.082137617,0.933959656,0.966290691,,,,,0.977903174,0.826291435,0.950580984
26,26-50,0,https://upload.wikimedia.org/wikipedia/commons/1/1d/Saudi_Arabia_population_density_2010.png,https://commons.wikimedia.org/wiki/File:Saudi_Arabia_population_density_2010.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.082137617,0.933959656,0.915592239,,,,,0.951104691,0.942532173,0.942532173
15,15-14,0,https://upload.wikimedia.org/wikipedia/commons/1/15/US-DeptOfHHS-Logo.svg,https://commons.wikimedia.org/wiki/File:US-DeptOfHHS-Logo.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.569145829,0.986936885,0.974512302,,,,,,,
26,26-13,0,https://upload.wikimedia.org/wikipedia/commons/3/35/Tribes_english.png,https://commons.wikimedia.org/wiki/File:Tribes_english.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.804279773,0.952021312,0.947981394,,,,,0.952021312,0.711809503,0.711809503
26,26-55,0,https://upload.wikimedia.org/wikipedia/commons/3/30/IRANbalanceofpayment.jpg,https://commons.wikimedia.org/wiki/File:IRANbalanceofpayment.jpg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.024328774,0.844343757,0.975237109,,,,,0.92640861,0.827865536,0.852291498
26,26-61,0,https://upload.wikimedia.org/wikipedia/commons/5/52/IMF_DDS.svg,https://commons.wikimedia.org/wiki/File:IMF_DDS.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.019041858,0.939061449,0.911033291,,,,,0.939061449,0.939061449,0.939061449
26,26-11,0,https://upload.wikimedia.org/wikipedia/commons/3/31/Arabia_1914.png,https://commons.wikimedia.org/wiki/File:Arabia_1914.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.804279773,0.952021312,0.770811153,,,,,0.952021312,0.734130335,0.791318706
26,26-12,0,https://upload.wikimedia.org/wikipedia/commons/4/4a/First_Saudi_State_Big.png,https://commons.wikimedia.org/wiki/File:First_Saudi_State_Big.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.804279773,0.952021312,0.953811638,,,,,0.952021312,0.640489113,0.692287109
26,26-53,0,https://upload.wikimedia.org/wikipedia/commons/8/89/FLOW_CHART_%28IRAN_BUDGET%29.png,https://commons.wikimedia.org/wiki/File:FLOW_CHART_%28IRAN_BUDGET%29.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.024328774,0.844343757,0.598606546,,,,,,,
26,26-58,0,https://upload.wikimedia.org/wikipedia/commons/0/03/Military_expenditures-Iran.png,https://commons.wikimedia.org/wiki/File:Military_expenditures-Iran.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.024328774,0.844343757,0.968463929,,,,,0.949935912,0.902933016,0.91451938
17,17-6,0,https://upload.wikimedia.org/wikipedia/commons/9/92/Germany-Tax-Revenues-As-GDP-Percentage-%2875-05%29.JPG,https://commons.wikimedia.org/wiki/File:Germany-Tax-Revenues-As-GDP-Percentage-%2875-05%29.JPG,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.423721502,0.914640895,0.994869498,,,,,,,
17,17-5,0,https://upload.wikimedia.org/wikipedia/commons/3/39/German_tax_rate_on_corporate_income_1995-2009.png,https://commons.wikimedia.org/wiki/File:German_tax_rate_on_corporate_income_1995-2009.png,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.423721502,0.914640895,0.99394468,,,,,0.914640895,0.914640895,0.914640895
